country_code,Year,Month,day,month_year,total_passengers_official,Domestic,International,total_passengers_open
ITA,2012,4,1,April 2012,9964.007,2595.144,7368.863,12557.283
ITA,2012,5,1,May 2012,10391.146,2747.918,7643.228,13140.698
ITA,2012,6,1,June 2012,11125.321,2924.122,8201.199,14038.576
ITA,2012,7,1,July 2012,12650.094,3178.991,9471.103,15785.943
ITA,2012,8,1,August 2012,12961.707,3007.594,9954.113,15911.768
ITA,2012,9,1,September 2012,11701.236,2857.876,8843.36,14545.453
ITA,2012,10,1,October 2012,10008.912,2474.244,7534.668,12485.296
ITA,2012,11,1,November 2012,7454.552,2070.375,5384.177,9400.416
ITA,2012,12,1,December 2012,7330.393,2071.481,5258.912,9323.351
ITA,2013,1,1,January 2013,6867.147,1832.458,5034.689,8738.66
ITA,2013,2,1,February 2013,6496.657,1753.209,4743.448,8279.55
ITA,2013,3,1,March 2013,8249.254,2080.002,6169.252,10386.625
ITA,2013,4,1,April 2013,9562.006,2350.794,7211.212,11961.431
ITA,2013,5,1,May 2013,10467.693,2526.72,7940.973,13042.286
ITA,2013,6,1,June 2013,11365.607,2805.791,8559.816,14195.685
ITA,2013,7,1,July 2013,12541.097,3014.087,9527.01,15580.557
ITA,2013,8,1,August 2013,12849.607,2840.487,10009.12,15696.031
ITA,2013,9,1,September 2013,11661.396,2768.352,8893.044,14450.437
ITA,2013,10,1,October 2013,10133.45,2388.647,7744.803,12556.793
ITA,2013,11,1,November 2013,7527.223,2006.061,5521.162,9558.496
ITA,2013,12,1,December 2013,7550.789,2049.727,5501.062,9623.597
ITA,2014,1,1,January 2014,7120.013,1859.148,5260.865,9020.815
ITA,2014,2,1,February 2014,6679.993,1773.094,4906.899,8497.047
ITA,2014,3,1,March 2014,8342.385,2120.069,6222.316,10504.519
ITA,2014,4,1,April 2014,10153.809,2377.044,7776.765,12523.517
ITA,2014,5,1,May 2014,10903.623,2551.91,8351.713,13452.538
ITA,2014,6,1,June 2014,11893.121,2867.044,9026.077,14738.968
ITA,2014,7,1,July 2014,13192.302,3056.794,10135.508,16183.81
ITA,2014,8,1,August 2014,13842.982,2918.278,10924.704,16749.033
ITA,2014,9,1,September 2014,12263.28,2846.183,9417.097,15059.288
ITA,2014,10,1,October 2014,10685.505,2512.489,8173.016,13166.554
ITA,2014,11,1,November 2014,8030.292,2140.634,5889.658,10131.202
ITA,2014,12,1,December 2014,8057.282,2153.338,5903.944,10181.718
ITA,2015,1,1,January 2015,7597.063,1909.716,5687.347,9474.483
ITA,2015,2,1,February 2015,7269.876,1856.398,5413.478,9093.851
ITA,2015,3,1,March 2015,8920.973,2208.709,6712.264,11102.436
ITA,2015,4,1,April 2015,10615.838,2484.78,8131.058,13053.566
ITA,2015,5,1,May 2015,11528.761,2566.374,8962.387,14035.794
ITA,2015,6,1,June 2015,12365.912,2831.091,9534.821,15102.229
ITA,2015,7,1,July 2015,13848.766,3072.528,10776.238,16793.097
ITA,2015,8,1,August 2015,14320.024,2910.093,11409.931,17092.448
ITA,2015,9,1,September 2015,12903.907,2907.905,9996.002,15713.844
ITA,2015,10,1,October 2015,11486.015,2600.12,8885.895,14038.233
ITA,2015,11,1,November 2015,8468.135,2142.157,6325.978,10566.09
ITA,2015,12,1,December 2015,8339.951,2166.776,6173.175,10447.373
ITA,2016,1,1,January 2016,7987.426,1951.537,6035.889,9928.444
ITA,2016,2,1,February 2016,8028.299,2005.843,6022.456,10027.058
ITA,2016,3,1,March 2016,9523.753,2292.714,7231.039,11803.23
ITA,2016,4,1,April 2016,10731.996,2402.926,8329.07,13114.84
ITA,2016,5,1,May 2016,12064.223,2677.236,9386.987,14708.083
ITA,2016,6,1,June 2016,12822.777,2903.489,9919.288,15644.112
ITA,2016,7,1,July 2016,14709.974,3136.325,11573.649,17722.178
ITA,2016,8,1,August 2016,14821.55,2982.513,11839.037,17683.634
ITA,2016,9,1,September 2016,13485.628,2896.403,10589.225,16292.53
ITA,2016,10,1,October 2016,11963.985,2559.04,9404.945,14483.779
ITA,2016,11,1,November 2016,9049.063,2182.767,6866.296,11223.188
ITA,2016,12,1,December 2016,9289.107,2281.135,7007.972,11567.316
ITA,2017,1,1,January 2017,8758.824,2016.116,6742.708,10776.523
ITA,2017,2,1,February 2017,8302.416,1903.669,6398.747,10205.417
ITA,2017,3,1,March 2017,10061.923,2290.25,7771.673,12341.493
ITA,2017,4,1,April 2017,12062.418,2461.021,9601.397,14477.007
ITA,2017,5,1,May 2017,12846.063,2766.74,10079.323,15561.084
ITA,2017,6,1,June 2017,13950.073,3026.533,10923.54,16863.499
ITA,2017,7,1,July 2017,15881.795,3283.972,12597.823,18967.285
ITA,2017,8,1,August 2017,15863.435,3082.416,12781.019,18746.244
ITA,2017,9,1,September 2017,14585.368,3031.973,11553.395,17462.557
ITA,2017,10,1,October 2017,12786.658,2700.567,10086.091,15754.131
ITA,2017,11,1,November 2017,9554.246,2260.774,7293.472,11788.193
ITA,2017,12,1,December 2017,9653.106,2296.582,7356.524,11915.338
LTU,2010,1,1,January 2010,135.588,0.006,135.582,128.891
LTU,2010,2,1,February 2010,126.238,0.008,126.23,120.266
LTU,2010,3,1,March 2010,167.915,0.007,167.908,161.195
LTU,2010,4,1,April 2010,141.447,0.005,141.442,134.967
LTU,2010,5,1,May 2010,214.385,0.014,214.371,205.678
LTU,2010,7,1,July 2010,251.326,0.145,251.181,239.337
LTU,2010,9,1,September 2010,219.929,0.003,219.926,210.512
LTU,2010,10,1,October 2010,204.246,0.024,204.222,195.839
LTU,2010,11,1,November 2010,172.006,0.002,172.004,164.216
LTU,2010,12,1,December 2010,160.999,0.006,160.993,154.943
LTU,2011,4,1,April 2011,197.859,0.001,197.858,190.084
LTU,2011,7,1,July 2011,277.276,0.004,277.272,266.19
LTU,2011,9,1,September 2011,258.06,0.005,258.055,248.534
LTU,2011,10,1,October 2011,247.729,0.004,247.725,240.053
LTU,2011,11,1,November 2011,211.285,0.004,211.281,201.702
LTU,2011,12,1,December 2011,215.823,0.008,215.815,207.291
LTU,2012,3,1,March 2012,224.796,0.005,224.791,224.73
LTU,2012,4,1,April 2012,246.725,0.004,246.721,246.817
LTU,2012,5,1,May 2012,284.485,0.019,284.466,284.008
LTU,2012,7,1,July 2012,338.86,0.021,338.839,338.824
LTU,2012,10,1,October 2012,281.707,0.045,281.662,281.746
LTU,2012,11,1,November 2012,218.118,0.011,218.107,217.454
LTU,2012,12,1,December 2012,213.355,0.006,213.349,213.217
LTU,2013,2,1,February 2013,188.677,0.005,188.672,188.87
LTU,2013,5,1,May 2013,316.506,0.015,316.491,316.556
LTU,2013,6,1,June 2013,349.189,0.03,349.159,349.268
LTU,2013,7,1,July 2013,374.024,0.012,374.012,375.675
LTU,2013,8,1,August 2013,370.828,0.01,370.818,371.904
LTU,2013,9,1,September 2013,345.048,0.041,345.007,345.909
LTU,2013,10,1,October 2013,343.298,0.009,343.289,344.983
LTU,2013,11,1,November 2013,252.704,0.018,252.686,253.32
LTU,2013,12,1,December 2013,233.513,0.008,233.505,234.308
LTU,2014,1,1,January 2014,220.606,0.014,220.592,221.117
LTU,2014,6,1,June 2014,390.726,0.157,390.569,392.3
LTU,2014,7,1,July 2014,398.776,0.013,398.763,400.093
LTU,2014,11,1,November 2014,274.198,0.012,274.186,274.079
LTU,2014,12,1,December 2014,261.469,0.048,261.421,261.591
LTU,2015,3,1,March 2015,284.033,0.006,284.027,284.073
LTU,2015,4,1,April 2015,338.835,0.006,338.829,339.141
LTU,2015,6,1,June 2015,409.294,0.036,409.258,408.928
LTU,2015,7,1,July 2015,419.566,0.003,419.563,419.479
LTU,2015,8,1,August 2015,434.365,0.029,434.336,434.122
LTU,2015,9,1,September 2015,415.294,0.163,415.131,415.556
LTU,2015,10,1,October 2015,415.821,0.012,415.809,416.057
LTU,2015,11,1,November 2015,313.121,0.015,313.106,313.002
LTU,2015,12,1,December 2015,300.785,0.073,300.712,300.925
LTU,2016,2,1,February 2016,283.891,0.003,283.888,283.868
LTU,2016,3,1,March 2016,330.386,0.005,330.381,330.53
LTU,2016,4,1,April 2016,379.443,0.001,379.442,379.083
LTU,2016,5,1,May 2016,449.543,0.119,449.424,449.636
LTU,2016,6,1,June 2016,468.278,0.003,468.275,468.528
LTU,2016,7,1,July 2016,472.843,0.003,472.84,472.535
LTU,2016,8,1,August 2016,481.508,0.004,481.504,481.193
LTU,2016,9,1,September 2016,459.864,0.01,459.854,459.801
LTU,2016,11,1,November 2016,356.896,0.085,356.811,356.859
LTU,2016,12,1,December 2016,359.609,0.146,359.463,359.694
LTU,2017,2,1,February 2017,325.292,0.007,325.285,325.266
LTU,2017,3,1,March 2017,382.151,0.002,382.149,382.038
LTU,2017,5,1,May 2017,509.867,0.003,509.864,510.051
LTU,2017,7,1,July 2017,408.258,0.002,408.256,407.974
LTU,2017,9,1,September 2017,519.202,0.002,519.2,519.027
LTU,2017,10,1,October 2017,529.37,0.006,529.364,528.958
LTU,2017,12,1,December 2017,408.47,0.001,408.469,408.928
LUX,2010,1,1,January 2010,91.56,0.073,91.487,92.601
LUX,2010,2,1,February 2010,94.995,0.055,94.94,96.329
LUX,2010,3,1,March 2010,119.457,0.036,119.421,116.594
LUX,2010,6,1,June 2010,146.022,0.214,145.808,148.188
LUX,2010,7,1,July 2010,171.422,0.061,171.361,176.404
LUX,2010,8,1,August 2010,181.231,0.121,181.11,183.463
LUX,2010,9,1,September 2010,160.557,0.108,160.449,162.223
LUX,2010,11,1,November 2010,125.126,0.021,125.105,125.977
LUX,2010,12,1,December 2010,108.444,0.233,108.211,109.254
LUX,2011,2,1,February 2011,160.557,0.108,160.449,98.555
LUX,2011,3,1,March 2011,123.68,0.047,123.633,124.561
LUX,2011,4,1,April 2011,152.662,0.074,152.588,154.201
LUX,2011,7,1,July 2011,191.173,0.101,191.072,193.375
LUX,2011,8,1,August 2011,193.425,0.019,193.406,196.028
LUX,2011,12,1,December 2011,121.936,0.217,121.719,123.012
LUX,2012,1,1,January 2012,105.222,0.003,105.219,106.856
LUX,2012,2,1,February 2012,113.572,0.04,113.532,115.288
LUX,2012,3,1,March 2012,136.146,0.167,135.979,137.716
LUX,2012,4,1,April 2012,161.565,0.004,161.561,163.57
LUX,2012,6,1,June 2012,172.785,0.14,172.645,175.304
LUX,2012,7,1,July 2012,205.105,0.034,205.071,208.061
LUX,2012,9,1,September 2012,194.734,0.096,194.638,197.322
LUX,2012,10,1,October 2012,163.337,0.137,163.2,165.178
LUX,2012,12,1,December 2012,128.408,0.196,128.212,130.757
LUX,2013,1,1,January 2013,114.824,0.003,114.821,114.232
LUX,2013,3,1,March 2013,160.224,0.072,160.152,162.164
LUX,2013,4,1,April 2013,173.688,0.23,173.458,175.093
LUX,2013,5,1,May 2013,200.642,0.039,200.603,202.567
LUX,2013,6,1,June 2013,202.249,0.427,201.822,204.228
LUX,2013,7,1,July 2013,231.127,0.14,230.987,233.453
LUX,2013,8,1,August 2013,243.204,0.158,243.046,246.327
LUX,2013,9,1,September 2013,220.863,0.09,220.773,223.068
LUX,2013,10,1,October 2013,201.148,0.029,201.119,202.688
LUX,2013,11,1,November 2013,153.638,0.152,153.486,154.565
LUX,2013,12,1,December 2013,149.691,0.204,149.487,151.293
LUX,2014,2,1,February 2014,137.109,0.063,137.046,138.205
LUX,2014,4,1,April 2014,212.059,0.018,212.041,214.806
LUX,2014,5,1,May 2014,226.912,0.047,226.865,228.993
LUX,2014,6,1,June 2014,238.155,0.081,238.074,240.755
LUX,2014,8,1,August 2014,265.677,0.002,265.675,269.167
LUX,2014,9,1,September 2014,238.743,0.067,238.676,241.199
LUX,2014,10,1,October 2014,218.157,0.068,218.089,219.865
LUX,2014,11,1,November 2014,173.497,0.141,173.356,174.694
LUX,2014,12,1,December 2014,168.409,0.123,168.286,170.187
LUX,2015,1,1,January 2015,141.553,0.04,141.513,142.839
LUX,2015,3,1,March 2015,177.748,0.121,177.627,179.052
LUX,2015,4,1,April 2015,233.869,0.064,233.805,236.21
LUX,2015,5,1,May 2015,248.165,0.047,248.118,250.589
LUX,2015,6,1,June 2015,244.206,0.042,244.164,246.612
LUX,2015,7,1,July 2015,269.176,0.055,269.121,271.905
LUX,2015,9,1,September 2015,263.799,0.155,263.644,266.271
LUX,2015,10,1,October 2015,243.72,0.205,243.515,245.433
LUX,2015,12,1,December 2015,190.952,0.232,190.72,192.752
LUX,2016,2,1,February 2016,181.066,0.041,181.025,182.387
LUX,2016,3,1,March 2016,228.582,0.199,228.383,230.716
LUX,2016,4,1,April 2016,260.311,0.043,260.268,262.538
LUX,2016,6,1,June 2016,262.18,0.042,262.138,264.534
LUX,2016,7,1,July 2016,294.609,0.225,294.384,298.0
LUX,2016,9,1,September 2016,284.488,0.003,284.485,287.368
LUX,2016,10,1,October 2016,277.679,0.001,277.678,279.914
LUX,2016,11,1,November 2016,229.082,0.015,229.067,230.707
LUX,2016,12,1,December 2016,232.661,0.103,232.558,235.053
LUX,2017,1,1,January 2017,203.264,0.097,203.167,205.12
LUX,2017,3,1,March 2017,241.937,0.04,241.897,243.807
LUX,2017,5,1,May 2017,318.151,0.302,317.849,321.16
LUX,2017,6,1,June 2017,335.699,0.002,335.697,338.979
LUX,2017,7,1,July 2017,356.763,0.007,356.756,355.958
LUX,2017,8,1,August 2017,354.773,0.153,354.62,359.343
LUX,2017,9,1,September 2017,345.807,0.174,345.633,349.253
LUX,2017,10,1,October 2017,327.836,0.037,327.799,330.396
LUX,2017,11,1,November 2017,269.178,0.104,269.074,271.24
LUX,2017,12,1,December 2017,277.635,0.183,277.452,280.484
LVA,2010,2,1,February 2010,271.425,0.038,271.387,271.955
LVA,2010,3,1,March 2010,343.938,0.019,343.919,344.602
LVA,2010,4,1,April 2010,296.259,0.041,296.218,296.43
LVA,2010,10,1,October 2010,428.135,0.002,428.133,428.891
LVA,2010,11,1,November 2010,322.478,0.073,322.405,322.887
LVA,2010,12,1,December 2010,322.793,0.121,322.672,323.522
LVA,2011,1,1,January 2011,301.06,0.022,301.038,301.298
LVA,2011,2,1,February 2011,278.002,0.078,277.924,278.663
LVA,2011,3,1,March 2011,358.79,0.036,358.754,359.669
LVA,2011,4,1,April 2011,434.357,0.026,434.331,434.755
LVA,2011,5,1,May 2011,478.161,0.006,478.155,478.423
LVA,2011,6,1,June 2011,531.55,0.103,531.447,532.101
LVA,2011,7,1,July 2011,567.419,0.001,567.418,568.271
LVA,2011,10,1,October 2011,449.567,0.13,449.437,450.599
LVA,2011,12,1,December 2011,336.128,0.016,336.112,337.297
LVA,2012,2,1,February 2012,285.398,0.044,285.354,286.173
LVA,2012,8,1,August 2012,496.021,0.004,496.017,497.259
LVA,2012,10,1,October 2012,412.979,0.026,412.953,413.802
LVA,2012,12,1,December 2012,329.073,0.258,328.815,329.923
LVA,2013,1,1,January 2013,311.273,0.009,311.264,312.04
LVA,2013,2,1,February 2013,281.77,0.128,281.642,282.625
LVA,2013,4,1,April 2013,396.36,0.003,396.357,397.6
LVA,2013,5,1,May 2013,439.029,0.134,438.895,439.597
LVA,2013,6,1,June 2013,483.846,0.003,483.843,485.69
LVA,2013,10,1,October 2013,412.213,0.001,412.212,412.795
LVA,2014,2,1,February 2014,275.75,0.069,275.681,276.099
LVA,2014,5,1,May 2014,425.332,0.048,425.284,426.325
LVA,2014,11,1,November 2014,345.5,0.028,345.472,346.207
LVA,2015,1,1,January 2015,319.462,0.018,319.444,320.991
LVA,2015,2,1,February 2015,294.333,0.038,294.295,295.057
LVA,2015,7,1,July 2015,552.644,0.113,552.531,555.687
LVA,2015,9,1,September 2015,469.108,0.002,469.106,470.355
LVA,2015,11,1,November 2015,380.326,0.003,380.323,382.236
LVA,2016,1,1,January 2016,352.601,0.22,352.381,353.93
LVA,2016,2,1,February 2016,334.73,0.006,334.724,336.219
LVA,2016,4,1,April 2016,421.484,0.001,421.483,422.155
LVA,2016,6,1,June 2016,519.845,0.017,519.828,522.584
LVA,2016,7,1,July 2016,555.092,0.001,555.091,556.303
LVA,2016,8,1,August 2016,557.813,0.021,557.792,559.057
LVA,2016,9,1,September 2016,493.663,0.082,493.581,494.729
LVA,2016,10,1,October 2016,476.052,0.011,476.041,477.399
LVA,2016,11,1,November 2016,383.505,0.016,383.489,385.505
LVA,2016,12,1,December 2016,399.937,0.599,399.338,403.303
LVA,2017,1,1,January 2017,368.759,0.013,368.746,369.666
LVA,2017,2,1,February 2017,343.039,0.04,342.999,344.509
LVA,2017,3,1,March 2017,418.807,0.015,418.792,419.337
LVA,2017,5,1,May 2017,526.446,0.486,525.96,528.144
LVA,2017,6,1,June 2017,592.244,0.886,591.358,595.499
LVA,2017,7,1,July 2017,643.759,1.16,642.599,646.268
LVA,2017,8,1,August 2017,642.332,1.178,641.154,644.103
LVA,2017,9,1,September 2017,568.623,0.685,567.938,570.062
LVA,2017,10,1,October 2017,552.216,0.63,551.586,553.396
LVA,2017,11,1,November 2017,460.573,0.532,460.041,461.394
LVA,2017,12,1,December 2017,474.799,0.71,474.089,475.701
MLT,2010,5,1,May 2010,307.181,0.008,307.173,307.292
MLT,2010,6,1,June 2010,331.346,0.001,331.345,331.344
MLT,2011,5,1,May 2011,325.326,0.091,325.235,325.053
MLT,2011,7,1,July 2011,415.785,0.005,415.78,415.78
MLT,2011,12,1,December 2011,173.544,0.02,173.524,173.528
MLT,2012,2,1,February 2012,169.801,0.112,169.689,169.689
MLT,2012,4,1,April 2012,304.27,0.072,304.198,304.198
MLT,2012,6,1,June 2012,375.404,0.05,375.354,376.128
MLT,2012,7,1,July 2012,445.374,0.002,445.372,445.232
MLT,2012,9,1,September 2012,408.212,0.185,408.027,408.039
MLT,2013,1,1,January 2013,179.424,0.181,179.243,179.243
MLT,2013,4,1,April 2013,331.729,0.33,331.399,331.399
MLT,2014,2,1,February 2014,193.334,0.004,193.33,193.225
MLT,2015,4,1,April 2015,393.315,0.123,393.192,392.676
MLT,2015,11,1,November 2015,283.648,0.136,283.512,283.498
MLT,2016,5,1,May 2016,476.921,0.346,476.575,476.575
MLT,2017,10,1,October 2017,596.426,0.007,596.419,598.748
NLD,2010,1,1,January 2010,3116.393,0.096,3116.297,3127.92
NLD,2010,2,1,February 2010,3051.339,0.268,3051.071,3057.078
NLD,2010,3,1,March 2010,3700.319,0.112,3700.207,3707.048
NLD,2010,4,1,April 2010,3215.276,0.346,3214.93,3216.379
NLD,2010,5,1,May 2010,4449.154,0.409,4448.745,4442.203
NLD,2010,6,1,June 2010,4444.855,0.518,4444.337,4440.536
NLD,2010,7,1,July 2010,5124.275,0.167,5124.108,5115.247
NLD,2010,8,1,August 2010,5059.637,0.358,5059.279,5053.099
NLD,2010,9,1,September 2010,4625.749,0.598,4625.151,4618.925
NLD,2010,10,1,October 2010,4667.985,0.139,4667.846,4664.948
NLD,2010,11,1,November 2010,3721.69,0.087,3721.603,3725.06
NLD,2010,12,1,December 2010,3442.207,0.528,3441.679,3444.304
NLD,2011,1,1,January 2011,3468.655,0.041,3468.614,3473.07
NLD,2011,2,1,February 2011,3253.563,0.035,3253.528,3255.885
NLD,2011,3,1,March 2011,3924.284,0.093,3924.191,3925.78
NLD,2011,4,1,April 2011,4469.15,0.036,4469.114,4471.791
NLD,2011,5,1,May 2011,4919.483,0.058,4919.425,4922.712
NLD,2011,6,1,June 2011,4942.149,0.211,4941.938,4943.003
NLD,2011,7,1,July 2011,5629.703,0.047,5629.656,5631.955
NLD,2011,8,1,August 2011,5542.202,0.076,5542.126,5543.93
NLD,2011,9,1,September 2011,5131.716,0.087,5131.629,5129.506
NLD,2011,10,1,October 2011,5026.206,0.02,5026.186,5027.292
NLD,2011,11,1,November 2011,3809.048,0.149,3808.899,3814.042
NLD,2011,12,1,December 2011,3779.133,0.023,3779.11,3781.493
NLD,2012,1,1,January 2012,3677.552,0.092,3677.46,3685.06
NLD,2012,2,1,February 2012,3553.952,0.12,3553.832,3563.256
NLD,2012,3,1,March 2012,4180.715,0.188,4180.527,4189.192
NLD,2012,4,1,April 2012,4571.306,0.563,4570.743,4581.823
NLD,2012,5,1,May 2012,5030.683,0.062,5030.621,5049.215
NLD,2012,6,1,June 2012,5080.549,0.249,5080.3,5100.425
NLD,2012,7,1,July 2012,5761.608,0.192,5761.416,5781.063
NLD,2012,8,1,August 2012,5673.309,0.171,5673.138,5690.026
NLD,2012,9,1,September 2012,5241.635,0.038,5241.597,5257.106
NLD,2012,10,1,October 2012,5102.217,0.127,5102.09,5112.06
NLD,2012,11,1,November 2012,3946.561,0.034,3946.527,3951.024
NLD,2012,12,1,December 2012,3860.122,0.019,3860.103,3866.341
NLD,2013,2,1,February 2013,3565.772,0.224,3565.548,3570.291
NLD,2013,3,1,March 2013,4344.687,0.028,4344.659,4351.145
NLD,2013,4,1,April 2013,4781.04,0.014,4781.026,4787.83
NLD,2013,5,1,May 2013,5443.543,0.044,5443.499,5461.984
NLD,2013,6,1,June 2013,5407.814,0.057,5407.757,5426.52
NLD,2013,7,1,July 2013,5936.543,0.01,5936.533,5958.575
NLD,2013,8,1,August 2013,5945.765,0.029,5945.736,5964.982
NLD,2013,9,1,September 2013,5480.775,0.099,5480.676,5500.228
NLD,2013,10,1,October 2013,5291.811,0.157,5291.654,5304.149
NLD,2013,11,1,November 2013,4101.916,0.509,4101.407,4109.482
NLD,2013,12,1,December 2013,4105.762,0.034,4105.728,4109.923
NLD,2014,1,1,January 2014,3938.947,0.016,3938.931,3941.65
NLD,2014,2,1,February 2014,3772.322,0.015,3772.307,3775.502
NLD,2014,3,1,March 2014,4492.598,0.084,4492.514,4496.918
NLD,2014,4,1,April 2014,5077.273,0.027,5077.246,5081.079
NLD,2014,5,1,May 2014,5621.495,0.252,5621.243,5633.379
NLD,2014,6,1,June 2014,5645.814,0.112,5645.702,5654.595
NLD,2014,7,1,July 2014,6073.347,0.075,6073.272,6054.156
NLD,2014,8,1,August 2014,6263.574,0.011,6263.563,6239.547
NLD,2014,9,1,September 2014,5805.826,0.024,5805.802,5786.331
NLD,2014,10,1,October 2014,5611.791,0.029,5611.762,5594.812
NLD,2014,11,1,November 2014,4323.723,0.05,4323.673,4324.129
NLD,2014,12,1,December 2014,4336.293,0.015,4336.278,4337.426
NLD,2015,1,1,January 2015,4069.046,0.585,4068.461,4069.129
NLD,2015,2,1,February 2015,3977.418,0.075,3977.343,3973.52
NLD,2015,3,1,March 2015,4654.178,0.105,4654.073,4648.946
NLD,2015,4,1,April 2015,5320.956,0.141,5320.815,5305.745
NLD,2015,5,1,May 2015,6067.655,0.032,6067.623,6050.57
NLD,2015,6,1,June 2015,5962.631,0.073,5962.558,5958.367
NLD,2015,7,1,July 2015,6571.92,0.201,6571.719,6554.555
NLD,2015,8,1,August 2015,6592.365,0.142,6592.223,6591.163
NLD,2015,9,1,September 2015,6119.316,0.033,6119.283,6102.902
NLD,2015,10,1,October 2015,5930.716,0.192,5930.524,5927.548
NLD,2015,11,1,November 2015,4700.429,0.02,4700.409,4693.576
NLD,2015,12,1,December 2015,4604.308,0.012,4604.296,4654.151
NLD,2016,1,1,January 2016,4489.479,0.04,4489.439,4490.546
NLD,2016,2,1,February 2016,4512.292,0.028,4512.264,4512.991
NLD,2016,3,1,March 2016,5252.915,0.353,5252.562,5252.706
NLD,2016,4,1,April 2016,5840.393,0.058,5840.335,5847.947
NLD,2016,5,1,May 2016,6411.912,0.026,6411.886,6427.933
NLD,2016,6,1,June 2016,6207.078,0.07,6207.008,6216.863
NLD,2016,7,1,July 2016,7078.863,0.229,7078.634,7087.87
NLD,2016,8,1,August 2016,7119.431,0.084,7119.347,7126.488
NLD,2016,9,1,September 2016,6576.72,0.541,6576.179,6583.738
NLD,2016,10,1,October 2016,6449.416,0.021,6449.395,6459.104
NLD,2016,11,1,November 2016,5165.683,0.125,5165.558,5171.699
NLD,2016,12,1,December 2016,5213.813,0.062,5213.751,5220.891
NLD,2017,1,1,January 2017,5026.444,0.37,5026.074,5036.116
NLD,2017,2,1,February 2017,4790.354,0.146,4790.208,4798.851
NLD,2017,3,1,March 2017,5720.426,0.024,5720.402,5725.781
NLD,2017,4,1,April 2017,6528.026,0.013,6528.013,6538.964
NLD,2017,5,1,May 2017,6993.121,0.104,6993.017,7000.679
NLD,2017,6,1,June 2017,6907.804,0.063,6907.741,6898.066
NLD,2017,7,1,July 2017,7536.772,0.071,7536.701,7523.655
NLD,2017,8,1,August 2017,7611.207,0.878,7610.329,7596.204
NLD,2017,9,1,September 2017,7047.173,0.168,7047.005,7034.52
NLD,2017,10,1,October 2017,6978.713,0.235,6978.478,6965.954
NLD,2017,11,1,November 2017,5660.201,0.019,5660.182,5663.667
NLD,2017,12,1,December 2017,5440.063,0.039,5440.024,5444.843
NOR,2010,1,1,January 2010,1935.96,928.13,1007.83,2804.403
NOR,2010,2,1,February 2010,2028.942,985.092,1043.85,2979.204
NOR,2010,3,1,March 2010,2398.396,1125.21,1273.186,3488.951
NOR,2010,4,1,April 2010,1734.707,783.068,951.639,2502.86
NOR,2010,5,1,May 2010,2583.839,1122.224,1461.615,3673.011
NOR,2010,6,1,June 2010,2904.892,1198.539,1706.353,4025.176
NOR,2010,7,1,July 2010,2959.234,982.918,1976.316,3935.255
NOR,2010,8,1,August 2010,2853.185,1154.758,1698.427,3966.367
NOR,2010,9,1,September 2010,2809.223,1245.83,1563.393,4019.321
NOR,2010,10,1,October 2010,2827.636,1275.865,1551.771,4047.671
NOR,2010,11,1,November 2010,2391.644,1174.476,1217.168,3523.66
NOR,2010,12,1,December 2010,2090.791,981.055,1109.736,3045.244
NOR,2011,1,1,January 2011,2096.677,992.937,1103.74,3059.121
NOR,2011,2,1,February 2011,2150.526,1030.541,1119.985,3138.459
NOR,2011,3,1,March 2011,2569.396,1246.973,1322.423,3774.246
NOR,2011,4,1,April 2011,2549.22,1090.538,1458.682,3611.751
NOR,2011,5,1,May 2011,2877.185,1294.635,1582.55,4135.539
NOR,2011,6,1,June 2011,3134.77,1284.549,1850.221,4406.859
NOR,2011,7,1,July 2011,3180.199,1012.946,2167.253,4203.863
NOR,2011,8,1,August 2011,2977.648,1186.271,1791.377,4133.876
NOR,2011,9,1,September 2011,3016.375,1322.355,1694.02,4283.273
NOR,2011,10,1,October 2011,3024.297,1342.668,1681.629,4318.975
NOR,2011,11,1,November 2011,2575.743,1269.288,1306.455,3817.817
NOR,2011,12,1,December 2011,2251.486,1042.403,1209.083,3281.494
NOR,2012,1,1,January 2012,2252.515,1087.428,1165.087,3277.299
NOR,2012,2,1,February 2012,2410.988,1148.38,1262.608,3491.208
NOR,2012,3,1,March 2012,2798.324,1311.565,1486.759,4054.746
NOR,2012,4,1,April 2012,2654.649,1131.791,1522.858,3715.143
NOR,2012,5,1,May 2012,3063.575,1374.171,1689.404,4349.384
NOR,2012,6,1,June 2012,3242.581,1283.919,1958.662,4465.761
NOR,2012,7,1,July 2012,3457.613,1095.0,2362.613,4475.469
NOR,2012,8,1,August 2012,3215.461,1257.308,1958.153,4421.045
NOR,2012,9,1,September 2012,3207.642,1329.288,1878.354,4479.387
NOR,2012,10,1,October 2012,3179.052,1402.222,1776.83,4484.219
NOR,2012,11,1,November 2012,2754.849,1322.665,1432.184,4001.761
NOR,2012,12,1,December 2012,2354.976,1039.91,1315.066,3345.692
NOR,2013,1,1,January 2013,2353.346,1100.242,1253.104,3493.804
NOR,2013,2,1,February 2013,2481.438,1136.93,1344.508,3647.016
NOR,2013,3,1,March 2013,2787.842,1198.467,1589.375,4014.078
NOR,2013,4,1,April 2013,2967.096,1334.811,1632.285,4352.557
NOR,2013,5,1,May 2013,3200.069,1328.268,1871.801,4567.067
NOR,2013,6,1,June 2013,3562.969,1357.775,2205.194,4948.305
NOR,2013,7,1,July 2013,3794.724,1100.563,2694.161,4910.774
