ISO3,Year,Month,Total,Domestic,International,Total_OS,ADM_name,Date,Name,Type
DNK,2015,1,1854.13,136.14,1717.99,1941.27,Denmark,2015-01-01,New Year's Day,Public holiday
DNK,2015,2,1872.931,136.593,1736.338,1963.733,Denmark,2015-02-14,Valentine's Day,Observance
DNK,2015,2,1872.931,136.593,1736.338,1963.733,Denmark,2015-02-15,Carnival,Observance
DNK,2015,3,2282.557,166.029,2116.528,2387.668,Denmark,2015-03-29,Palm Sunday,Observance
DNK,2015,4,2402.197,155.924,2246.273,2495.05,Denmark,2015-04-02,Maundy Thursday,Public holiday
DNK,2015,4,2402.197,155.924,2246.273,2495.05,Denmark,2015-04-03,Good Friday,Public holiday
DNK,2015,4,2402.197,155.924,2246.273,2495.05,Denmark,2015-04-05,Easter Sunday,Public holiday
DNK,2015,4,2402.197,155.924,2246.273,2495.05,Denmark,2015-04-06,Easter Monday,Public holiday
DNK,2015,5,2631.635,167.432,2464.203,2734.461,Denmark,2015-05-01,Labor Day / May Day,Observance
DNK,2015,5,2631.635,167.432,2464.203,2734.461,Denmark,2015-05-05,Liberation Day,Observance
DNK,2015,5,2631.635,167.432,2464.203,2734.461,Denmark,2015-05-01,Great Prayer Day,Public holiday
DNK,2015,5,2631.635,167.432,2464.203,2734.461,Denmark,2015-05-14,Ascension Day,Public holiday
DNK,2015,5,2631.635,167.432,2464.203,2734.461,Denmark,2015-05-24,Whit Sunday,Public holiday
DNK,2015,5,2631.635,167.432,2464.203,2734.461,Denmark,2015-05-25,Whit Monday,Public holiday
DNK,2015,6,2895.624,183.567,2712.057,3010.731,Denmark,2015-06-05,Constitution Day,Observance
DNK,2015,12,2104.646,149.677,1954.969,2204.237,Denmark,2015-12-24,Christmas Eve,Observance
DNK,2015,12,2104.646,149.677,1954.969,2204.237,Denmark,2015-12-31,New Year's Eve,Observance
DNK,2015,12,2104.646,149.677,1954.969,2204.237,Denmark,2015-12-25,Christmas Day,Public holiday
DNK,2015,12,2104.646,149.677,1954.969,2204.237,Denmark,2015-12-26,2nd Christmas Day,Public holiday
DNK,2016,1,2064.353,140.049,1924.304,2175.472,Denmark,2016-01-01,New Year's Day,Public holiday
DNK,2016,2,2159.939,144.038,2015.901,2261.598,Denmark,2016-02-07,Carnival,Observance
DNK,2016,2,2159.939,144.038,2015.901,2261.598,Denmark,2016-02-14,Valentine's Day,Observance
DNK,2016,3,2538.415,167.689,2370.726,2647.803,Denmark,2016-03-20,Palm Sunday,Observance
DNK,2016,3,2538.415,167.689,2370.726,2647.803,Denmark,2016-03-24,Maundy Thursday,Public holiday
DNK,2016,3,2538.415,167.689,2370.726,2647.803,Denmark,2016-03-25,Good Friday,Public holiday
DNK,2016,3,2538.415,167.689,2370.726,2647.803,Denmark,2016-03-27,Easter Sunday,Public holiday
